Date,Price,Open,High,Low,Vol.,Change %
10/13/2021,2017.0,2017.0,2017.0,2017.0,,-0.05%
10/14/2021,2020.0,2020.0,2020.0,2020.0,,0.15%
10/15/2021,2021.0,2021.0,2021.0,2021.0,,0.05%
10/18/2021,2023.0,2023.0,2023.0,2023.0,,0.10%
10/19/2021,2024.0,2024.0,2024.0,2024.0,,0.05%
10/20/2021,2033.0,2033.0,2033.0,2033.0,,0.44%
10/21/2021,2045.0,2045.0,2045.0,2045.0,,0.59%
10/22/2021,2057.0,2057.0,2057.0,2057.0,,0.59%
10/25/2021,2062.0,2062.0,2062.0,2062.0,,0.24%
10/26/2021,2056.0,2056.0,2056.0,2056.0,,-0.29%
10/27/2021,2036.0,2036.0,2036.0,2036.0,,-0.97%
10/28/2021,2010.0,2010.0,2010.0,2010.0,,-1.28%
10/29/2021,1972.0,1972.0,1972.0,1972.0,,-1.89%
11/01/2021,1944.0,1944.0,1944.0,1944.0,,-1.42%
11/02/2021,1877.0,1877.0,1877.0,1877.0,,-3.45%
11/03/2021,1812.0,1812.0,1812.0,1812.0,,-3.46%
11/04/2021,1788.0,1788.0,1788.0,1788.0,,-1.32%
11/05/2021,1726.0,1726.0,1726.0,1726.0,,-3.47%
11/08/2021,1689.0,1689.0,1689.0,1689.0,,-2.14%
11/09/2021,1665.0,1665.0,1665.0,1665.0,,-1.42%
11/10/2021,1647.0,1647.0,1647.0,1647.0,,-1.08%
11/11/2021,1626.0,1626.0,1626.0,1626.0,,-1.28%
11/12/2021,1613.0,1613.0,1613.0,1613.0,,-0.80%
11/15/2021,1603.0,1603.0,1603.0,1603.0,,-0.62%
11/16/2021,1594.0,1594.0,1594.0,1594.0,,-0.56%
11/17/2021,1582.0,1582.0,1582.0,1582.0,,-0.75%
11/18/2021,1573.0,1573.0,1573.0,1573.0,,-0.57%
11/19/2021,1561.0,1561.0,1561.0,1561.0,,-0.76%
11/22/2021,1547.0,1547.0,1547.0,1547.0,,-0.90%
11/23/2021,1540.0,1540.0,1540.0,1540.0,,-0.45%
11/24/2021,1536.0,1536.0,1536.0,1536.0,,-0.26%
11/25/2021,1536.0,1536.0,1536.0,1536.0,,0.00%
11/26/2021,1539.0,1539.0,1539.0,1539.0,,0.20%
11/29/2021,1540.0,1540.0,1540.0,1540.0,,0.06%
11/30/2021,1544.0,1544.0,1544.0,1544.0,,0.26%
12/01/2021,1551.0,1551.0,1551.0,1551.0,,0.45%
12/02/2021,1555.0,1555.0,1555.0,1555.0,,0.26%
12/03/2021,1559.0,1559.0,1559.0,1559.0,,0.26%
12/06/2021,1560.0,1560.0,1560.0,1560.0,,0.06%
12/07/2021,1568.0,1568.0,1568.0,1568.0,,0.51%
12/08/2021,1569.0,1569.0,1569.0,1569.0,,0.06%
12/09/2021,1572.0,1572.0,1572.0,1572.0,,0.19%
12/10/2021,1572.0,1572.0,1572.0,1572.0,,0.00%
12/13/2021,1568.0,1568.0,1568.0,1568.0,,-0.25%
12/14/2021,1566.0,1566.0,1566.0,1566.0,,-0.13%
12/15/2021,1564.0,1564.0,1564.0,1564.0,,-0.13%
12/16/2021,1557.0,1557.0,1557.0,1557.0,,-0.45%
12/17/2021,1547.0,1547.0,1547.0,1547.0,,-0.64%
12/20/2021,1538.0,1538.0,1538.0,1538.0,,-0.58%
12/21/2021,1524.0,1524.0,1524.0,1524.0,,-0.91%
12/22/2021,1503.0,1503.0,1503.0,1503.0,,-1.38%
12/23/2021,1478.0,1478.0,1478.0,1478.0,,-1.66%
12/24/2021,1466.0,1466.0,1466.0,1466.0,,-0.81%
01/04/2022,1407.0,1407.0,1407.0,1407.0,,-4.02%
01/05/2022,1387.0,1387.0,1387.0,1387.0,,-1.42%
01/06/2022,1335.0,1335.0,1335.0,1335.0,,-3.75%
01/07/2022,1300.0,1300.0,1300.0,1300.0,,-2.62%
01/10/2022,1268.0,1268.0,1268.0,1268.0,,-2.46%
01/11/2022,1250.0,1250.0,1250.0,1250.0,,-1.42%
01/12/2022,1227.0,1227.0,1227.0,1227.0,,-1.84%
01/13/2022,1209.0,1209.0,1209.0,1209.0,,-1.47%
01/14/2022,1192.0,1192.0,1192.0,1192.0,,-1.41%
01/17/2022,1179.0,1179.0,1179.0,1179.0,,-1.09%
01/18/2022,1162.0,1162.0,1162.0,1162.0,,-1.44%
01/19/2022,1139.0,1139.0,1139.0,1139.0,,-1.98%
01/20/2022,1122.0,1122.0,1122.0,1122.0,,-1.49%
01/21/2022,1103.0,1103.0,1103.0,1103.0,,-1.69%
01/24/2022,1089.0,1089.0,1089.0,1089.0,,-1.27%
01/25/2022,1065.0,1065.0,1065.0,1065.0,,-2.20%
01/26/2022,1042.0,1042.0,1042.0,1042.0,,-2.16%
01/27/2022,1017.0,1017.0,1017.0,1017.0,,-2.40%
01/28/2022,1011.0,1011.0,1011.0,1011.0,,-0.59%
01/31/2022,1003.0,1003.0,1003.0,1003.0,,-0.79%
02/01/2022,995.0,995.0,995.0,995.0,,-0.80%
02/02/2022,990.0,990.0,990.0,990.0,,-0.50%
02/03/2022,988.0,988.0,988.0,988.0,,-0.20%
02/04/2022,990.0,990.0,990.0,990.0,,0.20%
02/07/2022,996.0,996.0,996.0,996.0,,0.61%
02/08/2022,1029.0,1029.0,1029.0,1029.0,,3.31%
02/09/2022,1086.0,1086.0,1086.0,1086.0,,5.54%
02/10/2022,1139.0,1139.0,1139.0,1139.0,,4.88%
02/11/2022,1168.0,1168.0,1168.0,1168.0,,2.55%
02/14/2022,1198.0,1198.0,1198.0,1198.0,,2.57%
02/15/2022,1221.0,1221.0,1221.0,1221.0,,1.92%
02/16/2022,1242.0,1242.0,1242.0,1242.0,,1.72%
02/17/2022,1258.0,1258.0,1258.0,1258.0,,1.29%
02/18/2022,1285.0,1285.0,1285.0,1285.0,,2.15%
02/21/2022,1306.0,1306.0,1306.0,1306.0,,1.63%
02/22/2022,1333.0,1333.0,1333.0,1333.0,,2.07%
02/23/2022,1354.0,1354.0,1354.0,1354.0,,1.58%
02/24/2022,1384.0,1384.0,1384.0,1384.0,,2.22%
02/25/2022,1399.0,1399.0,1399.0,1399.0,,1.08%
02/28/2022,1405.0,1405.0,1405.0,1405.0,,0.43%
03/01/2022,1420.0,1420.0,1420.0,1420.0,,1.07%
03/02/2022,1421.0,1421.0,1421.0,1421.0,,0.07%
03/03/2022,1434.0,1434.0,1434.0,1434.0,,0.91%
03/04/2022,1443.0,1443.0,1443.0,1443.0,,0.63%
03/07/2022,1467.0,1467.0,1467.0,1467.0,,1.66%
03/08/2022,1485.0,1485.0,1485.0,1485.0,,1.23%
03/09/2022,1505.0,1505.0,1505.0,1505.0,,1.35%
03/10/2022,1531.0,1531.0,1531.0,1531.0,,1.73%
03/11/2022,1548.0,1548.0,1548.0,1548.0,,1.11%
03/14/2022,1558.0,1558.0,1558.0,1558.0,,0.65%
03/15/2022,1579.0,1579.0,1579.0,1579.0,,1.35%
03/16/2022,1601.0,1601.0,1601.0,1601.0,,1.39%
03/17/2022,1620.0,1620.0,1620.0,1620.0,,1.19%
03/18/2022,1662.0,1662.0,1662.0,1662.0,,2.59%
03/21/2022,1685.0,1685.0,1685.0,1685.0,,1.38%
03/22/2022,1715.0,1715.0,1715.0,1715.0,,1.78%
03/23/2022,1745.0,1745.0,1745.0,1745.0,,1.75%
03/24/2022,1769.0,1769.0,1769.0,1769.0,,1.38%
03/25/2022,1782.0,1782.0,1782.0,1782.0,,0.73%
03/28/2022,1787.0,1787.0,1787.0,1787.0,,0.28%
03/29/2022,1774.0,1774.0,1774.0,1774.0,,-0.73%
03/30/2022,1755.0,1755.0,1755.0,1755.0,,-1.07%
03/31/2022,1735.0,1735.0,1735.0,1735.0,,-1.14%
04/01/2022,1695.0,1695.0,1695.0,1695.0,,-2.31%
04/04/2022,1672.0,1672.0,1672.0,1672.0,,-1.36%
04/05/2022,1639.0,1639.0,1639.0,1639.0,,-1.97%
04/06/2022,1605.0,1605.0,1605.0,1605.0,,-2.07%
04/07/2022,1568.0,1568.0,1568.0,1568.0,,-2.31%
04/08/2022,1544.0,1544.0,1544.0,1544.0,,-1.53%
04/11/2022,1520.0,1520.0,1520.0,1520.0,,-1.55%
04/12/2022,1505.0,1505.0,1505.0,1505.0,,-0.99%
04/13/2022,1472.0,1472.0,1472.0,1472.0,,-2.19%
04/14/2022,1449.0,1449.0,1449.0,1449.0,,-1.56%
04/19/2022,1448.0,1448.0,1448.0,1448.0,,-0.07%
04/20/2022,1459.0,1459.0,1459.0,1459.0,,0.76%
04/21/2022,1473.0,1473.0,1473.0,1473.0,,0.96%
04/22/2022,1504.0,1504.0,1504.0,1504.0,,2.10%
04/25/2022,1538.0,1538.0,1538.0,1538.0,,2.26%
04/26/2022,1564.0,1564.0,1564.0,1564.0,,1.69%
04/27/2022,1574.0,1574.0,1574.0,1574.0,,0.64%
04/28/2022,1582.0,1582.0,1582.0,1582.0,,0.51%
04/29/2022,1593.0,1593.0,1593.0,1593.0,,0.70%
05/03/2022,1609.0,1609.0,1609.0,1609.0,,1.00%
05/04/2022,1620.0,1620.0,1620.0,1620.0,,0.68%
05/05/2022,1632.0,1632.0,1632.0,1632.0,,0.74%
05/06/2022,1640.0,1640.0,1640.0,1640.0,,0.49%
05/09/2022,1650.0,1650.0,1650.0,1650.0,,0.61%
05/10/2022,1661.0,1661.0,1661.0,1661.0,,0.67%
05/11/2022,1665.0,1665.0,1665.0,1665.0,,0.24%
05/12/2022,1665.0,1665.0,1665.0,1665.0,,0.00%
05/13/2022,1673.0,1673.0,1673.0,1673.0,,0.48%
05/16/2022,1667.0,1667.0,1667.0,1667.0,,-0.36%
05/17/2022,1663.0,1663.0,1663.0,1663.0,,-0.24%
05/18/2022,1667.0,1667.0,1667.0,1667.0,,0.24%
05/19/2022,1664.0,1664.0,1664.0,1664.0,,-0.18%
05/20/2022,1662.0,1662.0,1662.0,1662.0,,-0.12%
05/23/2022,1664.0,1664.0,1664.0,1664.0,,0.12%
05/24/2022,1662.0,1662.0,1662.0,1662.0,,-0.12%
05/25/2022,1656.0,1656.0,1656.0,1656.0,,-0.36%
05/26/2022,1652.0,1652.0,1652.0,1652.0,,-0.24%
05/27/2022,1647.0,1647.0,1647.0,1647.0,,-0.30%
05/30/2022,1640.0,1640.0,1640.0,1640.0,,-0.43%
05/31/2022,1614.0,1614.0,1614.0,1614.0,,-1.59%
06/01/2022,1595.0,1595.0,1595.0,1595.0,,-1.18%
06/06/2022,1565.0,1565.0,1565.0,1565.0,,-1.88%
06/07/2022,1537.0,1537.0,1537.0,1537.0,,-1.79%
06/08/2022,1510.0,1510.0,1510.0,1510.0,,-1.76%
06/09/2022,1469.0,1469.0,1469.0,1469.0,,-2.72%
06/10/2022,1417.0,1417.0,1417.0,1417.0,,-3.54%
06/13/2022,1400.0,1400.0,1400.0,1400.0,,-1.20%
06/14/2022,1372.0,1372.0,1372.0,1372.0,,-2.00%
06/15/2022,1349.0,1349.0,1349.0,1349.0,,-1.68%
06/16/2022,1341.0,1341.0,1341.0,1341.0,,-0.59%
06/17/2022,1343.0,1343.0,1343.0,1343.0,,0.15%
06/20/2022,1336.0,1336.0,1336.0,1336.0,,-0.52%
06/21/2022,1336.0,1336.0,1336.0,1336.0,,0.00%
06/22/2022,1338.0,1338.0,1338.0,1338.0,,0.15%
06/23/2022,1339.0,1339.0,1339.0,1339.0,,0.07%
06/24/2022,1334.0,1334.0,1334.0,1334.0,,-0.37%
06/27/2022,1334.0,1334.0,1334.0,1334.0,,0.00%
06/28/2022,1313.0,1313.0,1313.0,1313.0,,-1.57%
06/29/2022,1297.0,1297.0,1297.0,1297.0,,-1.22%
06/30/2022,1285.0,1285.0,1285.0,1285.0,,-0.93%
07/01/2022,1276.0,1276.0,1276.0,1276.0,,-0.70%
07/04/2022,1256.0,1256.0,1256.0,1256.0,,-1.57%
07/05/2022,1239.0,1239.0,1239.0,1239.0,,-1.35%
07/06/2022,1219.0,1219.0,1219.0,1219.0,,-1.61%
07/07/2022,1200.0,1200.0,1200.0,1200.0,,-1.56%
07/08/2022,1185.0,1185.0,1185.0,1185.0,,-1.25%
07/11/2022,1180.0,1180.0,1180.0,1180.0,,-0.42%
07/12/2022,1176.0,1176.0,1176.0,1176.0,,-0.34%
07/13/2022,1175.0,1175.0,1175.0,1175.0,,-0.09%
07/14/2022,1172.0,1172.0,1172.0,1172.0,,-0.26%
07/15/2022,1181.0,1181.0,1181.0,1181.0,,0.77%
07/18/2022,1187.0,1187.0,1187.0,1187.0,,0.51%
07/19/2022,1200.0,1200.0,1200.0,1200.0,,1.10%
07/20/2022,1206.0,1206.0,1206.0,1206.0,,0.50%
07/21/2022,1212.0,1212.0,1212.0,1212.0,,0.50%
07/22/2022,1211.0,1211.0,1211.0,1211.0,,-0.08%
07/25/2022,1212.0,1212.0,1212.0,1212.0,,0.08%
07/26/2022,1211.0,1211.0,1211.0,1211.0,,-0.08%
07/27/2022,1205.0,1205.0,1205.0,1205.0,,-0.50%
07/28/2022,1196.0,1196.0,1196.0,1196.0,,-0.75%
07/29/2022,1173.0,1173.0,1173.0,1173.0,,-1.92%
08/01/2022,1154.0,1154.0,1154.0,1154.0,,-1.62%
08/02/2022,1141.0,1141.0,1141.0,1141.0,,-1.13%
08/03/2022,1117.0,1117.0,1117.0,1117.0,,-2.10%
08/04/2022,1095.0,1095.0,1095.0,1095.0,,-1.97%
08/05/2022,1058.0,1058.0,1058.0,1058.0,,-3.38%
08/08/2022,1043.0,1043.0,1043.0,1043.0,,-1.42%
08/09/2022,1027.0,1027.0,1027.0,1027.0,,-1.53%
08/10/2022,1008.0,1008.0,1008.0,1008.0,,-1.85%
08/11/2022,985.0,985.0,985.0,985.0,,-2.28%
08/12/2022,978.0,978.0,978.0,978.0,,-0.71%
08/15/2022,970.0,970.0,970.0,970.0,,-0.82%
08/16/2022,968.0,968.0,968.0,968.0,,-0.21%
08/17/2022,973.0,973.0,973.0,973.0,,0.52%
08/18/2022,968.0,968.0,968.0,968.0,,-0.51%
08/19/2022,960.0,0.0,0.0,0.0,,-0.83%
08/22/2022,955.0,955.0,955.0,955.0,,-0.52%
08/23/2022,951.0,951.0,951.0,951.0,,-0.42%
08/24/2022,947.0,947.0,947.0,947.0,,-0.42%
08/25/2022,938.0,938.0,938.0,938.0,,-0.95%
08/26/2022,933.0,933.0,933.0,933.0,,-0.53%
08/30/2022,919.0,919.0,919.0,919.0,,-1.50%
08/31/2022,902.0,902.0,902.0,902.0,,-1.85%
09/01/2022,880.0,880.0,880.0,880.0,,-2.44%
09/02/2022,869.0,869.0,869.0,869.0,,-1.25%
09/05/2022,863.0,863.0,863.0,863.0,,-0.69%
09/06/2022,859.0,859.0,859.0,859.0,,-0.46%
09/07/2022,861.0,861.0,861.0,861.0,,0.23%
09/08/2022,867.0,867.0,867.0,867.0,,0.70%
09/09/2022,873.0,873.0,873.0,873.0,,0.69%
09/12/2022,874.0,874.0,874.0,874.0,,0.11%
09/13/2022,884.0,884.0,884.0,884.0,,1.14%
09/14/2022,893.0,893.0,893.0,893.0,,1.02%
09/15/2022,900.0,900.0,900.0,900.0,,0.78%
09/16/2022,905.0,905.0,905.0,905.0,,0.56%
09/20/2022,921.0,921.0,921.0,921.0,,1.77%
09/21/2022,934.0,934.0,934.0,934.0,,1.41%
09/22/2022,952.0,952.0,952.0,952.0,,1.93%
09/23/2022,966.0,966.0,966.0,966.0,,1.47%
09/26/2022,974.0,974.0,974.0,974.0,,0.83%
09/27/2022,983.0,983.0,983.0,983.0,,0.92%
09/28/2022,992.0,992.0,992.0,992.0,,0.92%
09/29/2022,1000.0,1000.0,1000.0,1000.0,,0.81%
09/30/2022,1009.0,1009.0,1009.0,1009.0,,0.90%
10/03/2022,1012.0,1012.0,1012.0,1012.0,,0.30%
10/04/2022,1017.0,1017.0,1017.0,1017.0,,0.49%
10/05/2022,1024.0,1024.0,1024.0,1024.0,,0.69%
10/06/2022,1028.0,1028.0,1028.0,1028.0,,0.39%
10/07/2022,1033.0,1033.0,1033.0,1033.0,,0.49%
10/10/2022,1034.0,1034.0,1034.0,1034.0,,0.10%
10/11/2022,1032.0,1032.0,1032.0,1032.0,,-0.19%
10/12/2022,1024.0,1024.0,1024.0,1024.0,,-0.78%
10/13/2022,1020.0,1020.0,1020.0,1020.0,,-0.39%
10/14/2022,1012.0,1012.0,1012.0,1012.0,,-0.78%
10/17/2022,996.0,996.0,996.0,996.0,,-1.58%
10/18/2022,990.0,990.0,990.0,990.0,,-0.60%
10/19/2022,972.0,972.0,972.0,972.0,,-1.82%
10/20/2022,966.0,966.0,966.0,966.0,,-0.62%
10/21/2022,961.0,961.0,961.0,961.0,,-0.52%
10/24/2022,959.0,959.0,959.0,959.0,,-0.21%
10/25/2022,953.0,953.0,953.0,953.0,,-0.63%
10/26/2022,940.0,940.0,940.0,940.0,,-1.36%
10/27/2022,922.0,922.0,922.0,922.0,,-1.91%
10/28/2022,897.0,897.0,897.0,897.0,,-2.71%
10/31/2022,883.0,883.0,883.0,883.0,,-1.56%
11/01/2022,867.0,867.0,867.0,867.0,,-1.81%
11/02/2022,855.0,855.0,855.0,855.0,,-1.38%
11/03/2022,841.0,841.0,841.0,841.0,,-1.64%
11/04/2022,836.0,836.0,836.0,836.0,,-0.59%
11/07/2022,826.0,826.0,826.0,826.0,,-1.20%
11/08/2022,818.0,818.0,818.0,818.0,,-0.97%
11/09/2022,803.0,803.0,803.0,803.0,,-1.83%
11/10/2022,797.0,797.0,797.0,797.0,,-0.75%
11/11/2022,787.0,787.0,787.0,787.0,,-1.25%
11/14/2022,780.0,780.0,780.0,780.0,,-0.89%
11/15/2022,772.0,772.0,772.0,772.0,,-1.03%
11/16/2022,768.0,768.0,768.0,768.0,,-0.52%
11/17/2022,763.0,763.0,763.0,763.0,,-0.65%
11/18/2022,763.0,763.0,763.0,763.0,,0.00%
11/21/2022,757.0,757.0,757.0,757.0,,-0.79%
11/22/2022,753.0,753.0,753.0,753.0,,-0.53%
11/23/2022,752.0,752.0,752.0,752.0,,-0.13%
11/24/2022,747.0,747.0,747.0,747.0,,-0.66%
11/25/2022,745.0,745.0,745.0,745.0,,-0.27%
11/28/2022,746.0,746.0,746.0,746.0,,0.13%
11/29/2022,745.0,745.0,745.0,745.0,,-0.13%
11/30/2022,744.0,744.0,744.0,744.0,,-0.13%
12/01/2022,742.0,742.0,742.0,742.0,,-0.27%
12/02/2022,741.0,741.0,741.0,741.0,,-0.13%
12/05/2022,737.0,737.0,737.0,737.0,,-0.54%
12/06/2022,732.0,732.0,732.0,732.0,,-0.68%
12/07/2022,735.0,735.0,735.0,735.0,,0.41%
12/08/2022,733.0,733.0,733.0,733.0,,-0.27%
12/09/2022,732.0,732.0,732.0,732.0,,-0.14%
12/12/2022,729.0,729.0,729.0,729.0,,-0.41%
12/13/2022,726.0,726.0,726.0,726.0,,-0.41%
12/14/2022,719.0,719.0,719.0,719.0,,-0.96%
12/15/2022,713.0,713.0,713.0,713.0,,-0.83%
12/16/2022,705.0,705.0,705.0,705.0,,-1.12%
12/19/2022,701.0,701.0,701.0,701.0,,-0.57%
12/20/2022,691.0,691.0,691.0,691.0,,-1.43%
12/21/2022,683.0,683.0,683.0,683.0,,-1.16%
12/22/2022,671.0,671.0,671.0,671.0,,-1.76%
12/23/2022,663.0,663.0,663.0,663.0,,-1.19%
01/03/2023,614.0,614.0,614.0,614.0,,-7.39%
01/04/2023,590.0,590.0,590.0,590.0,,-3.91%
01/05/2023,571.0,571.0,571.0,571.0,,-3.22%
01/06/2023,552.0,552.0,552.0,552.0,,-3.33%
01/09/2023,542.0,542.0,542.0,542.0,,-1.81%
01/10/2023,534.0,534.0,534.0,534.0,,-1.48%
01/11/2023,521.0,521.0,521.0,521.0,,-2.43%
01/12/2023,508.0,508.0,508.0,508.0,,-2.50%
01/13/2023,500.0,500.0,500.0,500.0,,-1.57%
01/16/2023,488.0,488.0,488.0,488.0,,-2.40%
01/17/2023,468.0,468.0,468.0,468.0,,-4.10%
01/18/2023,458.0,458.0,458.0,458.0,,-2.14%
01/19/2023,449.0,449.0,449.0,449.0,,-1.97%
01/20/2023,441.0,441.0,441.0,441.0,,-1.78%
01/23/2023,434.0,434.0,434.0,434.0,,-1.59%
01/24/2023,433.0,433.0,433.0,433.0,,-0.23%
01/25/2023,433.0,433.0,433.0,433.0,,0.00%
01/26/2023,432.0,432.0,432.0,432.0,,-0.23%
01/27/2023,431.0,431.0,431.0,431.0,,-0.23%
01/30/2023,432.0,432.0,432.0,432.0,,0.23%
01/31/2023,433.0,433.0,433.0,433.0,,0.23%
02/01/2023,435.0,435.0,435.0,435.0,,0.46%
02/02/2023,436.0,436.0,436.0,436.0,,0.23%
02/03/2023,436.0,436.0,436.0,436.0,,0.00%
02/06/2023,436.0,436.0,436.0,436.0,,0.00%
02/07/2023,437.0,437.0,437.0,437.0,,0.23%
02/08/2023,437.0,437.0,437.0,437.0,,0.00%
02/09/2023,436.0,436.0,436.0,436.0,,-0.23%
02/10/2023,436.0,436.0,436.0,436.0,,0.00%
02/13/2023,435.0,435.0,435.0,435.0,,-0.23%
02/14/2023,432.0,432.0,432.0,432.0,,-0.69%
02/15/2023,431.0,431.0,431.0,431.0,,-0.23%
02/16/2023,434.0,434.0,434.0,434.0,,0.70%
02/17/2023,438.0,438.0,438.0,438.0,,0.92%
02/20/2023,448.0,448.0,448.0,448.0,,2.28%
02/21/2023,462.0,462.0,462.0,462.0,,3.13%
02/22/2023,473.0,473.0,473.0,473.0,,2.38%
02/23/2023,493.0,493.0,493.0,493.0,,4.23%
02/24/2023,505.0,505.0,505.0,505.0,,2.43%
02/27/2023,517.0,517.0,517.0,517.0,,2.38%
02/28/2023,536.0,536.0,536.0,536.0,,3.68%
03/01/2023,556.0,556.0,556.0,556.0,,3.73%
03/02/2023,575.0,575.0,575.0,575.0,,3.42%
03/03/2023,584.0,584.0,584.0,584.0,,1.57%
03/06/2023,594.0,594.0,594.0,594.0,,1.71%
03/07/2023,601.0,601.0,601.0,601.0,,1.18%
03/08/2023,612.0,612.0,612.0,612.0,,1.83%
03/09/2023,620.0,620.0,620.0,620.0,,1.31%
03/10/2023,631.0,631.0,631.0,631.0,,1.77%
03/13/2023,650.0,650.0,650.0,650.0,,3.01%
03/14/2023,665.0,665.0,665.0,665.0,,2.31%
03/15/2023,676.0,676.0,676.0,676.0,,1.65%
03/16/2023,688.0,688.0,688.0,688.0,,1.78%
03/17/2023,694.0,694.0,694.0,694.0,,0.87%
03/20/2023,703.0,703.0,703.0,703.0,,1.30%
03/21/2023,705.0,705.0,705.0,705.0,,0.28%
03/22/2023,706.0,706.0,706.0,706.0,,0.14%
03/23/2023,704.0,704.0,704.0,704.0,,-0.28%
03/24/2023,703.0,703.0,703.0,703.0,,-0.14%
03/27/2023,702.0,702.0,702.0,702.0,,-0.14%
03/28/2023,700.0,700.0,700.0,700.0,,-0.28%
03/29/2023,695.0,695.0,695.0,695.0,,-0.71%
03/30/2023,691.0,691.0,691.0,691.0,,-0.58%
03/31/2023,687.0,687.0,687.0,687.0,,-0.58%
04/03/2023,683.0,683.0,683.0,683.0,,-0.58%
04/04/2023,664.0,664.0,664.0,664.0,,-2.78%
04/05/2023,653.0,653.0,653.0,653.0,,-1.66%
04/06/2023,643.0,643.0,643.0,643.0,,-1.53%
04/11/2023,636.0,636.0,636.0,636.0,,-1.09%
04/12/2023,631.0,631.0,631.0,631.0,,-0.79%
04/13/2023,628.0,628.0,628.0,628.0,,-0.48%
04/14/2023,628.0,628.0,628.0,628.0,,0.00%
04/17/2023,630.0,630.0,630.0,630.0,,0.32%
04/18/2023,633.0,633.0,633.0,633.0,,0.48%
04/19/2023,639.0,639.0,639.0,639.0,,0.95%
04/20/2023,650.0,650.0,650.0,650.0,,1.72%
04/21/2023,660.0,660.0,660.0,660.0,,1.54%
04/24/2023,664.0,664.0,664.0,664.0,,0.61%
04/25/2023,667.0,667.0,667.0,667.0,,0.45%
04/26/2023,667.0,667.0,667.0,667.0,,0.00%
04/27/2023,665.0,665.0,665.0,665.0,,-0.30%
04/28/2023,663.0,663.0,663.0,663.0,,-0.30%
05/02/2023,661.0,661.0,661.0,661.0,,-0.30%
05/03/2023,657.0,657.0,657.0,657.0,,-0.61%
05/04/2023,651.0,651.0,651.0,651.0,,-0.91%
05/05/2023,645.0,645.0,645.0,645.0,,-0.92%
05/09/2023,640.0,640.0,640.0,640.0,,-0.78%
05/10/2023,638.0,638.0,638.0,638.0,,-0.31%
05/11/2023,635.0,635.0,635.0,635.0,,-0.47%
05/12/2023,632.0,632.0,632.0,632.0,,-0.47%
05/15/2023,628.0,628.0,628.0,628.0,,-0.63%
05/16/2023,623.0,623.0,623.0,623.0,,-0.80%
05/17/2023,617.0,617.0,617.0,617.0,,-0.96%
05/18/2023,614.0,614.0,614.0,614.0,,-0.49%
05/19/2023,612.0,612.0,612.0,612.0,,-0.33%
05/22/2023,609.0,609.0,609.0,609.0,,-0.49%
05/23/2023,604.0,604.0,604.0,604.0,,-0.82%
05/24/2023,600.0,600.0,600.0,600.0,,-0.66%
05/25/2023,594.0,594.0,594.0,594.0,,-1.00%
05/26/2023,588.0,588.0,588.0,588.0,,-1.01%
05/30/2023,582.0,582.0,582.0,582.0,,-1.02%
05/31/2023,572.0,572.0,572.0,572.0,,-1.72%
06/01/2023,559.0,559.0,559.0,559.0,,-2.27%
06/02/2023,545.0,545.0,545.0,545.0,,-2.50%
06/05/2023,537.0,537.0,537.0,537.0,,-1.47%
06/06/2023,526.0,526.0,526.0,526.0,,-2.05%
06/07/2023,515.0,515.0,515.0,515.0,,-2.09%
06/08/2023,505.0,505.0,505.0,505.0,,-1.94%
06/09/2023,501.0,501.0,501.0,501.0,,-0.79%
06/12/2023,491.0,491.0,491.0,491.0,,-2.00%
06/13/2023,481.0,481.0,481.0,481.0,,-2.04%
06/14/2023,476.0,476.0,476.0,476.0,,-1.04%
06/15/2023,471.0,471.0,471.0,471.0,,-1.05%
06/16/2023,464.0,464.0,464.0,464.0,,-1.49%
06/19/2023,460.0,460.0,460.0,460.0,,-0.86%
06/20/2023,458.0,458.0,458.0,458.0,,-0.43%
06/21/2023,455.0,455.0,455.0,455.0,,-0.66%
06/22/2023,456.0,456.0,456.0,456.0,,0.22%
06/23/2023,455.0,455.0,455.0,455.0,,-0.22%
06/26/2023,454.0,454.0,454.0,454.0,,-0.22%
06/27/2023,454.0,454.0,454.0,454.0,,0.00%
06/28/2023,452.0,452.0,452.0,452.0,,-0.44%
06/29/2023,448.0,448.0,448.0,448.0,,-0.88%
06/30/2023,446.0,446.0,446.0,446.0,,-0.45%
07/03/2023,444.0,444.0,444.0,444.0,,-0.45%
07/04/2023,435.0,435.0,435.0,435.0,,-2.03%
07/05/2023,430.0,430.0,430.0,430.0,,-1.15%
07/06/2023,427.0,427.0,427.0,427.0,,-0.70%
07/07/2023,424.0,424.0,424.0,424.0,,-0.70%
07/10/2023,422.0,422.0,422.0,422.0,,-0.47%
07/11/2023,418.0,418.0,418.0,418.0,,-0.95%
07/12/2023,414.0,414.0,414.0,414.0,,-0.96%
07/13/2023,411.0,411.0,411.0,411.0,,-0.72%
07/14/2023,409.0,409.0,409.0,409.0,,-0.49%
07/17/2023,406.0,406.0,406.0,406.0,,-0.73%
07/18/2023,406.0,406.0,406.0,406.0,,0.00%
07/19/2023,404.0,404.0,404.0,404.0,,-0.49%
07/20/2023,403.0,403.0,403.0,403.0,,-0.25%
07/21/2023,400.0,400.0,400.0,400.0,,-0.74%
07/24/2023,400.0,400.0,400.0,400.0,,0.00%
07/25/2023,400.0,400.0,400.0,400.0,,0.00%
07/26/2023,399.0,399.0,399.0,399.0,,-0.25%
07/27/2023,397.0,397.0,397.0,397.0,,-0.50%
