Date,Price,Open,High,Low,Vol.,Change %
09/07/2000,"1,689.00","1,689.00","1,689.00","1,689.00",,0.78%
09/08/2000,"1,696.00","1,696.00","1,696.00","1,696.00",,0.41%
09/11/2000,"1,701.00","1,701.00","1,701.00","1,701.00",,0.29%
09/12/2000,"1,705.00","1,705.00","1,705.00","1,705.00",,0.24%
09/13/2000,"1,708.00","1,708.00","1,708.00","1,708.00",,0.18%
09/14/2000,"1,711.00","1,711.00","1,711.00","1,711.00",,0.18%
09/15/2000,"1,714.00","1,714.00","1,714.00","1,714.00",,0.18%
09/18/2000,"1,719.00","1,719.00","1,719.00","1,719.00",,0.29%
09/19/2000,"1,725.00","1,725.00","1,725.00","1,725.00",,0.35%
09/20/2000,"1,732.00","1,732.00","1,732.00","1,732.00",,0.41%
09/21/2000,"1,737.00","1,737.00","1,737.00","1,737.00",,0.29%
09/22/2000,"1,738.00","1,738.00","1,738.00","1,738.00",,0.06%
09/25/2000,"1,740.00","1,740.00","1,740.00","1,740.00",,0.12%
09/26/2000,"1,739.00","1,739.00","1,739.00","1,739.00",,-0.06%
09/27/2000,"1,738.00","1,738.00","1,738.00","1,738.00",,-0.06%
09/28/2000,"1,737.00","1,737.00","1,737.00","1,737.00",,-0.06%
09/29/2000,"1,739.00","1,739.00","1,739.00","1,739.00",,0.12%
10/02/2000,"1,735.00","1,735.00","1,735.00","1,735.00",,-0.23%
10/03/2000,"1,729.00","1,729.00","1,729.00","1,729.00",,-0.35%
10/04/2000,"1,726.00","1,726.00","1,726.00","1,726.00",,-0.17%
10/05/2000,"1,721.00","1,721.00","1,721.00","1,721.00",,-0.29%
10/06/2000,"1,720.00","1,720.00","1,720.00","1,720.00",,-0.06%
10/09/2000,"1,719.00","1,719.00","1,719.00","1,719.00",,-0.06%
10/10/2000,"1,719.00","1,719.00","1,719.00","1,719.00",,0.00%
10/11/2000,"1,718.00","1,718.00","1,718.00","1,718.00",,-0.06%
10/12/2000,"1,718.00","1,718.00","1,718.00","1,718.00",,0.00%
10/13/2000,"1,721.00","1,721.00","1,721.00","1,721.00",,0.17%
10/16/2000,"1,724.00","1,724.00","1,724.00","1,724.00",,0.17%
10/17/2000,"1,727.00","1,727.00","1,727.00","1,727.00",,0.17%
10/18/2000,"1,732.00","1,732.00","1,732.00","1,732.00",,0.29%
10/19/2000,"1,736.00","1,736.00","1,736.00","1,736.00",,0.23%
10/20/2000,"1,740.00","1,740.00","1,740.00","1,740.00",,0.23%
10/23/2000,"1,744.00","1,744.00","1,744.00","1,744.00",,0.23%
10/24/2000,"1,748.00","1,748.00","1,748.00","1,748.00",,0.23%
10/25/2000,"1,751.00","1,751.00","1,751.00","1,751.00",,0.17%
10/26/2000,"1,754.00","1,754.00","1,754.00","1,754.00",,0.17%
10/27/2000,"1,756.00","1,756.00","1,756.00","1,756.00",,0.11%
10/30/2000,"1,758.00","1,758.00","1,758.00","1,758.00",,0.11%
10/31/2000,"1,759.00","1,759.00","1,759.00","1,759.00",,0.06%
11/01/2000,"1,759.00","1,759.00","1,759.00","1,759.00",,0.00%
11/02/2000,"1,761.00","1,761.00","1,761.00","1,761.00",,0.11%
11/03/2000,"1,762.00","1,762.00","1,762.00","1,762.00",,0.06%
11/06/2000,"1,761.00","1,761.00","1,761.00","1,761.00",,-0.06%
11/07/2000,"1,759.00","1,759.00","1,759.00","1,759.00",,-0.11%
11/08/2000,"1,756.00","1,756.00","1,756.00","1,756.00",,-0.17%
11/09/2000,"1,752.00","1,752.00","1,752.00","1,752.00",,-0.23%
11/10/2000,"1,747.00","1,747.00","1,747.00","1,747.00",,-0.29%
11/13/2000,"1,742.00","1,742.00","1,742.00","1,742.00",,-0.29%
11/14/2000,"1,732.00","1,732.00","1,732.00","1,732.00",,-0.57%
11/15/2000,"1,723.00","1,723.00","1,723.00","1,723.00",,-0.52%
11/16/2000,"1,716.00","1,716.00","1,716.00","1,716.00",,-0.41%
11/17/2000,"1,711.00","1,711.00","1,711.00","1,711.00",,-0.29%
11/20/2000,"1,708.00","1,708.00","1,708.00","1,708.00",,-0.18%
11/21/2000,"1,701.00","1,701.00","1,701.00","1,701.00",,-0.41%
11/22/2000,"1,696.00","1,696.00","1,696.00","1,696.00",,-0.29%
11/23/2000,"1,693.00","1,693.00","1,693.00","1,693.00",,-0.18%
11/24/2000,"1,691.00","1,691.00","1,691.00","1,691.00",,-0.12%
11/27/2000,"1,688.00","1,688.00","1,688.00","1,688.00",,-0.18%
11/28/2000,"1,683.00","1,683.00","1,683.00","1,683.00",,-0.30%
11/29/2000,"1,678.00","1,678.00","1,678.00","1,678.00",,-0.30%
11/30/2000,"1,672.00","1,672.00","1,672.00","1,672.00",,-0.36%
12/01/2000,"1,664.00","1,664.00","1,664.00","1,664.00",,-0.48%
12/04/2000,"1,657.00","1,657.00","1,657.00","1,657.00",,-0.42%
