"Date","Price","Open","High","Low","Vol.","Change %"
"09-10-2023","1,232.00","1,232.00","1,232.00","1,232.00","","-0.08%"
"06-10-2023","1,233.00","1,233.00","1,233.00","1,233.00","","-0.24%"
"05-10-2023","1,236.00","1,236.00","1,236.00","1,236.00","","-0.64%"
"04-10-2023","1,244.00","1,244.00","1,244.00","1,244.00","","-0.48%"
"03-10-2023","1,250.00","1,250.00","1,250.00","1,250.00","","-1.03%"
"02-10-2023","1,263.00","1,263.00","1,263.00","1,263.00","","-1.02%"
"29-09-2023","1,276.00","1,276.00","1,276.00","1,276.00","","-1.39%"
"28-09-2023","1,294.00","1,294.00","1,294.00","1,294.00","","-1.82%"
"27-09-2023","1,318.00","1,318.00","1,318.00","1,318.00","","-1.57%"
"26-09-2023","1,339.00","1,339.00","1,339.00","1,339.00","","-1.11%"
"25-09-2023","1,354.00","1,354.00","1,354.00","1,354.00","","-0.07%"
"22-09-2023","1,355.00","1,355.00","1,355.00","1,355.00","","0.37%"
"21-09-2023","1,350.00","1,350.00","1,350.00","1,350.00","","1.96%"
"20-09-2023","1,324.00","1,324.00","1,324.00","1,324.00","","2.95%"
"19-09-2023","1,286.00","1,286.00","1,286.00","1,286.00","","3.71%"
"18-09-2023","1,240.00","1,240.00","1,240.00","1,240.00","","1.56%"
"15-09-2023","1,221.00","1,221.00","1,221.00","1,221.00","","2.09%"
"14-09-2023","1,196.00","1,196.00","1,196.00","1,196.00","","3.46%"
"13-09-2023","1,156.00","1,156.00","1,156.00","1,156.00","","3.40%"
"12-09-2023","1,118.00","1,118.00","1,118.00","1,118.00","","1.73%"
"11-09-2023","1,099.00","1,099.00","1,099.00","1,099.00","","1.85%"
"08-09-2023","1,079.00","1,079.00","1,079.00","1,079.00","","2.18%"
"07-09-2023","1,056.00","1,056.00","1,056.00","1,056.00","","1.93%"
"06-09-2023","1,036.00","1,036.00","1,036.00","1,036.00","","2.78%"
"05-09-2023","1,008.00","1,008.00","1,008.00","1,008.00","","1.31%"
"04-09-2023","995.00","995.00","995.00","995.00","","1.53%"
"01-09-2023","980.00","980.00","980.00","980.00","","1.87%"
"31-08-2023","962.00","962.00","962.00","962.00","","2.12%"
"30-08-2023","942.00","942.00","942.00","942.00","","2.61%"
"29-08-2023","918.00","918.00","918.00","918.00","","1.10%"
"25-08-2023","908.00","908.00","908.00","908.00","","0.22%"
"24-08-2023","906.00","906.00","906.00","906.00","","-0.44%"
"23-08-2023","910.00","910.00","910.00","910.00","","0.11%"
"22-08-2023","909.00","909.00","909.00","909.00","","1.00%"
"21-08-2023","900.00","900.00","900.00","900.00","","2.39%"
"18-08-2023","879.00","879.00","879.00","879.00","","2.33%"
"17-08-2023","859.00","859.00","859.00","859.00","","5.79%"
"16-08-2023","812.00","812.00","812.00","812.00","","5.18%"
"15-08-2023","772.00","772.00","772.00","772.00","","3.62%"
"14-08-2023","745.00","745.00","745.00","745.00","","2.34%"
"11-08-2023","728.00","728.00","728.00","728.00","","3.12%"
"10-08-2023","706.00","706.00","706.00","706.00","","1.44%"
"09-08-2023","696.00","696.00","696.00","696.00","","1.02%"
"08-08-2023","689.00","689.00","689.00","689.00","","0.44%"
"07-08-2023","686.00","686.00","686.00","686.00","","-0.29%"
"04-08-2023","688.00","688.00","688.00","688.00","","-1.01%"
"03-08-2023","695.00","695.00","695.00","695.00","","-0.71%"
"02-08-2023","700.00","700.00","700.00","700.00","","-1.27%"
"01-08-2023","709.00","709.00","709.00","709.00","","-1.39%"
"31-07-2023","719.00","719.00","719.00","719.00","","-0.96%"
"28-07-2023","726.00","726.00","726.00","726.00","","-0.95%"
"27-07-2023","733.00","733.00","733.00","733.00","","-1.21%"
"26-07-2023","742.00","742.00","742.00","742.00","","-1.46%"
"25-07-2023","753.00","753.00","753.00","753.00","","-0.53%"
"24-07-2023","757.00","757.00","757.00","757.00","","-0.13%"
"21-07-2023","758.00","758.00","758.00","758.00","","0.13%"
"20-07-2023","757.00","757.00","757.00","757.00","","0.40%"
"19-07-2023","754.00","754.00","754.00","754.00","","1.07%"
"18-07-2023","746.00","746.00","746.00","746.00","","0.40%"
"17-07-2023","743.00","743.00","743.00","743.00","","0.00%"
"14-07-2023","743.00","743.00","743.00","743.00","","0.00%"
"13-07-2023","743.00","743.00","743.00","743.00","","1.23%"
"12-07-2023","734.00","734.00","734.00","734.00","","0.82%"
"11-07-2023","728.00","728.00","728.00","728.00","","0.55%"
"10-07-2023","724.00","724.00","724.00","724.00","","0.00%"
"07-07-2023","724.00","724.00","724.00","724.00","","-0.55%"
"06-07-2023","728.00","728.00","728.00","728.00","","-1.22%"
"05-07-2023","737.00","737.00","737.00","737.00","","-1.34%"
"04-07-2023","747.00","747.00","747.00","747.00","","0.00%"
"03-07-2023","747.00","747.00","747.00","747.00","","-0.27%"
"30-06-2023","749.00","749.00","749.00","749.00","","-0.13%"
"29-06-2023","750.00","750.00","750.00","750.00","","-0.27%"
"28-06-2023","752.00","752.00","752.00","752.00","","0.80%"
"27-06-2023","746.00","746.00","746.00","746.00","","0.67%"
"26-06-2023","741.00","741.00","741.00","741.00","","-0.27%"
"23-06-2023","743.00","743.00","743.00","743.00","","-1.07%"
"22-06-2023","751.00","751.00","751.00","751.00","","-1.31%"
"21-06-2023","761.00","761.00","761.00","761.00","","0.26%"
"20-06-2023","759.00","759.00","759.00","759.00","","1.07%"
"19-06-2023","751.00","751.00","751.00","751.00","","0.40%"
"16-06-2023","748.00","748.00","748.00","748.00","","1.08%"
"15-06-2023","740.00","740.00","740.00","740.00","","1.51%"
"14-06-2023","729.00","729.00","729.00","729.00","","0.97%"
"13-06-2023","722.00","722.00","722.00","722.00","","-0.55%"
"12-06-2023","726.00","726.00","726.00","726.00","","-1.36%"
"09-06-2023","736.00","736.00","736.00","736.00","","-1.47%"
"08-06-2023","747.00","747.00","747.00","747.00","","-2.48%"
"07-06-2023","766.00","766.00","766.00","766.00","","-1.92%"
"06-06-2023","781.00","781.00","781.00","781.00","","-2.74%"
"05-06-2023","803.00","803.00","803.00","803.00","","-1.95%"
"02-06-2023","819.00","819.00","819.00","819.00","","-3.31%"
"01-06-2023","847.00","847.00","847.00","847.00","","-3.86%"
"31-05-2023","881.00","881.00","881.00","881.00","","-3.19%"
"30-05-2023","910.00","910.00","910.00","910.00","","-3.81%"
"26-05-2023","946.00","946.00","946.00","946.00","","-3.47%"
"25-05-2023","980.00","980.00","980.00","980.00","","-3.35%"
"24-05-2023","1,014.00","1,014.00","1,014.00","1,014.00","","-2.78%"
"23-05-2023","1,043.00","1,043.00","1,043.00","1,043.00","","-1.88%"
"22-05-2023","1,063.00","1,063.00","1,063.00","1,063.00","","-1.30%"
"19-05-2023","1,077.00","1,077.00","1,077.00","1,077.00","","-0.74%"
"18-05-2023","1,085.00","1,085.00","1,085.00","1,085.00","","-0.46%"
"17-05-2023","1,090.00","1,090.00","1,090.00","1,090.00","","-0.09%"
"16-05-2023","1,091.00","1,091.00","1,091.00","1,091.00","","-0.64%"
"15-05-2023","1,098.00","1,098.00","1,098.00","1,098.00","","-0.63%"
"12-05-2023","1,105.00","1,105.00","1,105.00","1,105.00","","-0.63%"
"11-05-2023","1,112.00","1,112.00","1,112.00","1,112.00","","-0.18%"
"10-05-2023","1,114.00","1,114.00","1,114.00","1,114.00","","1.55%"
"09-05-2023","1,097.00","1,097.00","1,097.00","1,097.00","","0.09%"
"05-05-2023","1,096.00","1,096.00","1,096.00","1,096.00","","-0.81%"
"04-05-2023","1,105.00","1,105.00","1,105.00","1,105.00","","-1.60%"
"03-05-2023","1,123.00","1,123.00","1,123.00","1,123.00","","-1.84%"
"02-05-2023","1,144.00","1,144.00","1,144.00","1,144.00","","-1.80%"
"28-04-2023","1,165.00","1,165.00","1,165.00","1,165.00","","-1.69%"
"27-04-2023","1,185.00","1,185.00","1,185.00","1,185.00","","-1.50%"
"26-04-2023","1,203.00","1,203.00","1,203.00","1,203.00","","-1.07%"
"25-04-2023","1,216.00","1,216.00","1,216.00","1,216.00","","0.33%"
"24-04-2023","1,212.00","1,212.00","1,212.00","1,212.00","","0.92%"
"21-04-2023","1,201.00","1,201.00","1,201.00","1,201.00","","1.87%"
"20-04-2023","1,179.00","1,179.00","1,179.00","1,179.00","","2.43%"
"19-04-2023","1,151.00","1,151.00","1,151.00","1,151.00","","3.41%"
"18-04-2023","1,113.00","1,113.00","1,113.00","1,113.00","","1.37%"
"17-04-2023","1,098.00","1,098.00","1,098.00","1,098.00","","0.18%"
"14-04-2023","1,096.00","1,096.00","1,096.00","1,096.00","","-0.81%"
"13-04-2023","1,105.00","1,105.00","1,105.00","1,105.00","","-1.16%"
"12-04-2023","1,118.00","1,118.00","1,118.00","1,118.00","","-1.15%"
"11-04-2023","1,131.00","1,131.00","1,131.00","1,131.00","","-2.58%"
"06-04-2023","1,161.00","1,161.00","1,161.00","1,161.00","","-0.77%"
"05-04-2023","1,170.00","1,170.00","1,170.00","1,170.00","","-0.51%"
"04-04-2023","1,176.00","1,176.00","1,176.00","1,176.00","","-0.93%"
"03-04-2023","1,187.00","1,187.00","1,187.00","1,187.00","","-0.92%"
"31-03-2023","1,198.00","1,198.00","1,198.00","1,198.00","","-3.15%"
"30-03-2023","1,237.00","1,237.00","1,237.00","1,237.00","","-3.74%"
"29-03-2023","1,285.00","1,285.00","1,285.00","1,285.00","","-2.28%"
"28-03-2023","1,315.00","1,315.00","1,315.00","1,315.00","","-0.83%"
"27-03-2023","1,326.00","1,326.00","1,326.00","1,326.00","","-0.45%"
"24-03-2023","1,332.00","1,332.00","1,332.00","1,332.00","","-0.08%"
"23-03-2023","1,333.00","1,333.00","1,333.00","1,333.00","","-0.30%"
"22-03-2023","1,337.00","1,337.00","1,337.00","1,337.00","","0.15%"
"21-03-2023","1,335.00","1,335.00","1,335.00","1,335.00","","0.45%"
"20-03-2023","1,329.00","1,329.00","1,329.00","1,329.00","","0.83%"
"17-03-2023","1,318.00","1,318.00","1,318.00","1,318.00","","0.46%"
"16-03-2023","1,312.00","1,312.00","1,312.00","1,312.00","","1.23%"
"15-03-2023","1,296.00","1,296.00","1,296.00","1,296.00","","2.61%"
"14-03-2023","1,263.00","1,263.00","1,263.00","1,263.00","","2.27%"
"13-03-2023","1,235.00","1,235.00","1,235.00","1,235.00","","2.15%"
"10-03-2023","1,209.00","1,209.00","1,209.00","1,209.00","","2.46%"
"09-03-2023","1,180.00","1,180.00","1,180.00","1,180.00","","1.64%"
"08-03-2023","1,161.00","1,161.00","1,161.00","1,161.00","","0.00%"
"07-03-2023","1,161.00","1,161.00","1,161.00","1,161.00","","-1.61%"
"06-03-2023","1,180.00","1,180.00","1,180.00","1,180.00","","-0.76%"
"03-03-2023","1,189.00","1,189.00","1,189.00","1,189.00","","-0.25%"
"02-03-2023","1,192.00","1,192.00","1,192.00","1,192.00","","3.11%"
"01-03-2023","1,156.00","1,156.00","1,156.00","1,156.00","","4.62%"
"28-02-2023","1,105.00","1,105.00","1,105.00","1,105.00","","5.24%"
"27-02-2023","1,050.00","1,050.00","1,050.00","1,050.00","","5.42%"
"24-02-2023","996.00","996.00","996.00","996.00","","5.96%"
"23-02-2023","940.00","940.00","940.00","940.00","","7.80%"
"22-02-2023","872.00","872.00","872.00","872.00","","8.05%"
"21-02-2023","807.00","807.00","807.00","807.00","","11.00%"
"20-02-2023","727.00","727.00","727.00","727.00","","4.60%"
"17-02-2023","695.00","695.00","695.00","695.00","","5.30%"
"16-02-2023","660.00","660.00","660.00","660.00","","3.13%"
"15-02-2023","640.00","640.00","640.00","640.00","","2.07%"
"14-02-2023","627.00","627.00","627.00","627.00","","0.32%"
"13-02-2023","625.00","625.00","625.00","625.00","","-0.48%"
"10-02-2023","628.00","628.00","628.00","628.00","","-1.26%"
"09-02-2023","636.00","636.00","636.00","636.00","","-2.30%"
"08-02-2023","651.00","651.00","651.00","651.00","","-2.40%"
"07-02-2023","667.00","667.00","667.00","667.00","","-1.91%"
"06-02-2023","680.00","680.00","680.00","680.00","","-0.29%"
"03-02-2023","682.00","682.00","682.00","682.00","","-0.29%"
"02-02-2023","684.00","684.00","684.00","684.00","","0.59%"
"01-02-2023","680.00","680.00","680.00","680.00","","1.49%"
"31-01-2023","670.00","670.00","670.00","670.00","","1.82%"
"30-01-2023","658.00","658.00","658.00","658.00","","1.23%"
"27-01-2023","650.00","650.00","650.00","650.00","","0.78%"
"26-01-2023","645.00","645.00","645.00","645.00","","-0.46%"
"25-01-2023","648.00","648.00","648.00","648.00","","-0.15%"
"24-01-2023","649.00","649.00","649.00","649.00","","0.62%"
"23-01-2023","645.00","645.00","645.00","645.00","","-1.07%"
"20-01-2023","652.00","652.00","652.00","652.00","","-0.31%"
"19-01-2023","654.00","654.00","654.00","654.00","","-0.46%"
"18-01-2023","657.00","657.00","657.00","657.00","","-0.61%"
"17-01-2023","661.00","661.00","661.00","661.00","","-1.78%"
"16-01-2023","673.00","673.00","673.00","673.00","","-1.90%"
"13-01-2023","686.00","686.00","686.00","686.00","","-4.06%"
"12-01-2023","715.00","715.00","715.00","715.00","","-6.17%"
"11-01-2023","762.00","762.00","762.00","762.00","","-5.11%"
"10-01-2023","803.00","803.00","803.00","803.00","","-2.67%"
"09-01-2023","825.00","825.00","825.00","825.00","","-1.67%"
"06-01-2023","839.00","839.00","839.00","839.00","","-3.67%"
"05-01-2023","871.00","871.00","871.00","871.00","","-4.50%"
"04-01-2023","912.00","912.00","912.00","912.00","","-5.79%"
"03-01-2023","968.00","968.00","968.00","968.00","","-8.85%"
"23-12-2022","1,062.00","1,062.00","1,062.00","1,062.00","","-1.94%"
"22-12-2022","1,083.00","1,083.00","1,083.00","1,083.00","","-1.81%"
"21-12-2022","1,103.00","1,103.00","1,103.00","1,103.00","","-2.48%"
"20-12-2022","1,131.00","1,131.00","1,131.00","1,131.00","","-1.31%"
"19-12-2022","1,146.00","1,146.00","1,146.00","1,146.00","","-0.95%"
"16-12-2022","1,157.00","1,157.00","1,157.00","1,157.00","","-0.86%"
"15-12-2022","1,167.00","1,167.00","1,167.00","1,167.00","","-0.26%"
"14-12-2022","1,170.00","1,170.00","1,170.00","1,170.00","","0.26%"
"13-12-2022","1,167.00","1,167.00","1,167.00","1,167.00","","1.21%"
"12-12-2022","1,153.00","1,153.00","1,153.00","1,153.00","","0.09%"
"09-12-2022","1,152.00","0.00","0.00","0.00","","-0.09%"
"08-12-2022","1,153.00","1,153.00","1,153.00","1,153.00","","-0.43%"
"07-12-2022","1,158.00","1,158.00","1,158.00","1,158.00","","0.00%"
"06-12-2022","1,158.00","1,158.00","1,158.00","1,158.00","","0.00%"
"05-12-2022","1,158.00","1,158.00","1,158.00","1,158.00","","-0.34%"
"02-12-2022","1,162.00","1,162.00","1,162.00","1,162.00","","-0.26%"
"01-12-2022","1,165.00","1,165.00","1,165.00","1,165.00","","-0.60%"
"30-11-2022","1,172.00","1,172.00","1,172.00","1,172.00","","-0.42%"
"29-11-2022","1,177.00","1,177.00","1,177.00","1,177.00","","-0.25%"
"28-11-2022","1,180.00","1,180.00","1,180.00","1,180.00","","-0.17%"
"25-11-2022","1,182.00","1,182.00","1,182.00","1,182.00","","0.68%"
"24-11-2022","1,174.00","1,174.00","1,174.00","1,174.00","","0.95%"
"23-11-2022","1,163.00","1,163.00","1,163.00","1,163.00","","0.26%"
"22-11-2022","1,160.00","1,160.00","1,160.00","1,160.00","","-0.34%"
"21-11-2022","1,164.00","1,164.00","1,164.00","1,164.00","","-0.51%"
"18-11-2022","1,170.00","1,170.00","1,170.00","1,170.00","","-0.43%"
"17-11-2022","1,175.00","1,175.00","1,175.00","1,175.00","","-0.42%"
"16-11-2022","1,180.00","1,180.00","1,180.00","1,180.00","","-0.51%"
"15-11-2022","1,186.00","1,186.00","1,186.00","1,186.00","","-0.92%"
"14-11-2022","1,197.00","1,197.00","1,197.00","1,197.00","","-1.32%"
"11-11-2022","1,213.00","1,213.00","1,213.00","1,213.00","","-1.14%"
"10-11-2022","1,227.00","1,227.00","1,227.00","1,227.00","","-0.41%"
"09-11-2022","1,232.00","1,232.00","1,232.00","1,232.00","","-0.73%"
"08-11-2022","1,241.00","1,241.00","1,241.00","1,241.00","","-0.80%"
"07-11-2022","1,251.00","1,251.00","1,251.00","1,251.00","","-1.34%"
"04-11-2022","1,268.00","1,268.00","1,268.00","1,268.00","","-1.48%"
"03-11-2022","1,287.00","1,287.00","1,287.00","1,287.00","","-3.38%"
"02-11-2022","1,332.00","1,332.00","1,332.00","1,332.00","","-4.10%"
"01-11-2022","1,389.00","1,389.00","1,389.00","1,389.00","","-3.34%"
"31-10-2022","1,437.00","1,437.00","1,437.00","1,437.00","","-3.10%"
"28-10-2022","1,483.00","1,483.00","1,483.00","1,483.00","","-5.66%"
"27-10-2022","1,572.00","1,572.00","1,572.00","1,572.00","","-3.68%"
"26-10-2022","1,632.00","1,632.00","1,632.00","1,632.00","","-1.57%"
"25-10-2022","1,658.00","1,658.00","1,658.00","1,658.00","","-0.72%"
"24-10-2022","1,670.00","1,670.00","1,670.00","1,670.00","","-0.48%"
"21-10-2022","1,678.00","1,678.00","1,678.00","1,678.00","","0.12%"
"20-10-2022","1,676.00","1,676.00","1,676.00","1,676.00","","-0.12%"
"19-10-2022","1,678.00","1,678.00","1,678.00","1,678.00","","0.00%"
"18-10-2022","1,678.00","1,678.00","1,678.00","1,678.00","","0.00%"
"17-10-2022","1,678.00","1,678.00","1,678.00","1,678.00","","-0.71%"
"14-10-2022","1,690.00","1,690.00","1,690.00","1,690.00","","-0.35%"
"13-10-2022","1,696.00","1,696.00","1,696.00","1,696.00","","-0.70%"
"12-10-2022","1,708.00","1,708.00","1,708.00","1,708.00","","-0.35%"
"11-10-2022","1,714.00","1,714.00","1,714.00","1,714.00","","0.00%"
"10-10-2022","1,714.00","1,714.00","1,714.00","1,714.00","","0.47%"
"07-10-2022","1,706.00","1,706.00","1,706.00","1,706.00","","0.95%"
"06-10-2022","1,690.00","1,690.00","1,690.00","1,690.00","","0.84%"
"05-10-2022","1,676.00","1,676.00","1,676.00","1,676.00","","0.48%"
"04-10-2022","1,668.00","1,668.00","1,668.00","1,668.00","","0.30%"
"03-10-2022","1,663.00","1,663.00","1,663.00","1,663.00","","0.00%"
"30-09-2022","1,663.00","1,663.00","1,663.00","1,663.00","","-0.66%"
"29-09-2022","1,674.00","1,674.00","1,674.00","1,674.00","","-0.36%"
"28-09-2022","1,680.00","1,680.00","1,680.00","1,680.00","","0.54%"
"27-09-2022","1,671.00","1,671.00","1,671.00","1,671.00","","0.84%"
"26-09-2022","1,657.00","1,657.00","1,657.00","1,657.00","","0.30%"
"23-09-2022","1,652.00","1,652.00","1,652.00","1,652.00","","0.92%"
"22-09-2022","1,637.00","1,637.00","1,637.00","1,637.00","","1.99%"
"21-09-2022","1,605.00","1,605.00","1,605.00","1,605.00","","1.58%"
"20-09-2022","1,580.00","1,580.00","1,580.00","1,580.00","","1.87%"
"16-09-2022","1,551.00","1,551.00","1,551.00","1,551.00","","1.44%"
"15-09-2022","1,529.00","1,529.00","1,529.00","1,529.00","","1.59%"
"14-09-2022","1,505.00","1,505.00","1,505.00","1,505.00","","1.42%"
"13-09-2022","1,484.00","1,484.00","1,484.00","1,484.00","","0.75%"
"12-09-2022","1,473.00","1,473.00","1,473.00","1,473.00","","-0.14%"
"09-09-2022","1,475.00","1,475.00","1,475.00","1,475.00","","-0.14%"
"08-09-2022","1,477.00","1,477.00","1,477.00","1,477.00","","-0.34%"
"07-09-2022","1,482.00","1,482.00","1,482.00","1,482.00","","-0.34%"
"06-09-2022","1,487.00","1,487.00","1,487.00","1,487.00","","-0.73%"
"05-09-2022","1,498.00","1,498.00","1,498.00","1,498.00","","-1.06%"
"02-09-2022","1,514.00","1,514.00","1,514.00","1,514.00","","-2.89%"
"01-09-2022","1,559.00","1,559.00","1,559.00","1,559.00","","-4.12%"
"31-08-2022","1,626.00","1,626.00","1,626.00","1,626.00","","-3.84%"
"30-08-2022","1,691.00","1,691.00","1,691.00","1,691.00","","-3.04%"
"26-08-2022","1,744.00","1,744.00","1,744.00","1,744.00","","-1.08%"
"25-08-2022","1,763.00","1,763.00","1,763.00","1,763.00","","-0.56%"
"24-08-2022","1,773.00","1,773.00","1,773.00","1,773.00","","0.45%"
"23-08-2022","1,765.00","1,765.00","1,765.00","1,765.00","","0.80%"
"22-08-2022","1,751.00","1,751.00","1,751.00","1,751.00","","0.92%"
"19-08-2022","1,735.00","0.00","0.00","0.00","","2.18%"
"18-08-2022","1,698.00","1,698.00","1,698.00","1,698.00","","2.35%"
"17-08-2022","1,659.00","1,659.00","1,659.00","1,659.00","","2.03%"
"16-08-2022","1,626.00","1,626.00","1,626.00","1,626.00","","1.18%"
"15-08-2022","1,607.00","1,607.00","1,607.00","1,607.00","","0.88%"
"12-08-2022","1,593.00","1,593.00","1,593.00","1,593.00","","0.13%"
"11-08-2022","1,591.00","1,591.00","1,591.00","1,591.00","","-1.43%"
"10-08-2022","1,614.00","1,614.00","1,614.00","1,614.00","","-1.34%"
"09-08-2022","1,636.00","1,636.00","1,636.00","1,636.00","","-2.09%"
"08-08-2022","1,671.00","1,671.00","1,671.00","1,671.00","","-1.71%"
"05-08-2022","1,700.00","1,700.00","1,700.00","1,700.00","","-2.69%"
"04-08-2022","1,747.00","1,747.00","1,747.00","1,747.00","","-3.21%"
"03-08-2022","1,805.00","1,805.00","1,805.00","1,805.00","","-3.27%"
"02-08-2022","1,866.00","1,866.00","1,866.00","1,866.00","","-3.22%"
"01-08-2022","1,928.00","1,928.00","1,928.00","1,928.00","","-2.18%"
"29-07-2022","1,971.00","1,971.00","1,971.00","1,971.00","","-1.60%"
"28-07-2022","2,003.00","2,003.00","2,003.00","2,003.00","","-1.72%"
"27-07-2022","2,038.00","2,038.00","2,038.00","2,038.00","","-1.59%"
"26-07-2022","2,071.00","2,071.00","2,071.00","2,071.00","","-0.38%"
"25-07-2022","2,079.00","2,079.00","2,079.00","2,079.00","","-0.05%"
"22-07-2022","2,080.00","2,080.00","2,080.00","2,080.00","","0.34%"
"21-07-2022","2,073.00","2,073.00","2,073.00","2,073.00","","0.78%"
"20-07-2022","2,057.00","2,057.00","2,057.00","2,057.00","","0.88%"
"19-07-2022","2,039.00","2,039.00","2,039.00","2,039.00","","0.10%"
"18-07-2022","2,037.00","2,037.00","2,037.00","2,037.00","","-0.10%"
"15-07-2022","2,039.00","2,039.00","2,039.00","2,039.00","","-0.54%"
"14-07-2022","2,050.00","2,050.00","2,050.00","2,050.00","","-1.30%"
"13-07-2022","2,077.00","2,077.00","2,077.00","2,077.00","","-2.17%"
"12-07-2022","2,123.00","2,123.00","2,123.00","2,123.00","","-1.35%"
"11-07-2022","2,152.00","2,152.00","2,152.00","2,152.00","","-0.51%"
"08-07-2022","2,163.00","2,163.00","2,163.00","2,163.00","","-1.82%"
"07-07-2022","2,203.00","2,203.00","2,203.00","2,203.00","","-1.96%"
"06-07-2022","2,247.00","2,247.00","2,247.00","2,247.00","","-0.79%"
"05-07-2022","2,265.00","2,265.00","2,265.00","2,265.00","","-0.74%"
"04-07-2022","2,282.00","2,282.00","2,282.00","2,282.00","","-0.35%"
"01-07-2022","2,290.00","2,290.00","2,290.00","2,290.00","","-0.69%"
"30-06-2022","2,306.00","2,306.00","2,306.00","2,306.00","","-2.25%"
"29-06-2022","2,359.00","2,359.00","2,359.00","2,359.00","","-2.36%"
"28-06-2022","2,416.00","2,416.00","2,416.00","2,416.00","","-0.94%"
"27-06-2022","2,439.00","2,439.00","2,439.00","2,439.00","","-0.41%"
"24-06-2022","2,449.00","2,449.00","2,449.00","2,449.00","","-0.69%"
"23-06-2022","2,466.00","2,466.00","2,466.00","2,466.00","","-0.36%"
"22-06-2022","2,475.00","2,475.00","2,475.00","2,475.00","","0.16%"
"21-06-2022","2,471.00","2,471.00","2,471.00","2,471.00","","0.04%"
"20-06-2022","2,470.00","2,470.00","2,470.00","2,470.00","","0.12%"
"17-06-2022","2,467.00","2,467.00","2,467.00","2,467.00","","0.28%"
"16-06-2022","2,460.00","2,460.00","2,460.00","2,460.00","","0.24%"
"15-06-2022","2,454.00","2,454.00","2,454.00","2,454.00","","0.12%"
"14-06-2022","2,451.00","2,451.00","2,451.00","2,451.00","","-0.49%"
"13-06-2022","2,463.00","2,463.00","2,463.00","2,463.00","","-1.28%"
"10-06-2022","2,495.00","2,495.00","2,495.00","2,495.00","","-1.27%"
"09-06-2022","2,527.00","2,527.00","2,527.00","2,527.00","","-2.24%"
"08-06-2022","2,585.00","2,585.00","2,585.00","2,585.00","","-1.79%"
"07-06-2022","2,632.00","2,632.00","2,632.00","2,632.00","","-1.05%"
"06-06-2022","2,660.00","2,660.00","2,660.00","2,660.00","","-1.59%"
"01-06-2022","2,703.00","2,703.00","2,703.00","2,703.00","","-1.46%"
"31-05-2022","2,743.00","2,743.00","2,743.00","2,743.00","","-1.12%"
"30-05-2022","2,774.00","2,774.00","2,774.00","2,774.00","","-0.79%"
"27-05-2022","2,796.00","2,796.00","2,796.00","2,796.00","","-0.96%"
"26-05-2022","2,823.00","2,823.00","2,823.00","2,823.00","","-0.35%"
"25-05-2022","2,833.00","2,833.00","2,833.00","2,833.00","","0.18%"
"24-05-2022","2,828.00","2,828.00","2,828.00","2,828.00","","0.35%"
"23-05-2022","2,818.00","2,818.00","2,818.00","2,818.00","","0.07%"
"20-05-2022","2,816.00","2,816.00","2,816.00","2,816.00","","0.57%"
"19-05-2022","2,800.00","2,800.00","2,800.00","2,800.00","","1.52%"
"18-05-2022","2,758.00","2,758.00","2,758.00","2,758.00","","0.47%"
"17-05-2022","2,745.00","2,745.00","2,745.00","2,745.00","","-0.11%"
"16-05-2022","2,748.00","2,748.00","2,748.00","2,748.00","","-0.15%"
"13-05-2022","2,752.00","2,752.00","2,752.00","2,752.00","","0.07%"
"12-05-2022","2,750.00","2,750.00","2,750.00","2,750.00","","-0.33%"
"11-05-2022","2,759.00","2,759.00","2,759.00","2,759.00","","0.47%"
"10-05-2022","2,746.00","2,746.00","2,746.00","2,746.00","","0.51%"
"09-05-2022","2,732.00","2,732.00","2,732.00","2,732.00","","0.11%"
"06-05-2022","2,729.00","2,729.00","2,729.00","2,729.00","","-0.11%"
"05-05-2022","2,732.00","2,732.00","2,732.00","2,732.00","","0.00%"
"04-05-2022","2,732.00","2,732.00","2,732.00","2,732.00","","-0.04%"
"03-05-2022","2,733.00","2,733.00","2,733.00","2,733.00","","-0.04%"
"29-04-2022","2,734.00","2,734.00","2,734.00","2,734.00","","-0.07%"
"28-04-2022","2,736.00","2,736.00","2,736.00","2,736.00","","0.00%"
"27-04-2022","2,736.00","2,736.00","2,736.00","2,736.00","","0.81%"
"26-04-2022","2,714.00","2,714.00","2,714.00","2,714.00","","0.56%"
"25-04-2022","2,699.00","2,699.00","2,699.00","2,699.00","","0.78%"
"22-04-2022","2,678.00","2,678.00","2,678.00","2,678.00","","1.21%"
"21-04-2022","2,646.00","2,646.00","2,646.00","2,646.00","","1.93%"
"20-04-2022","2,596.00","2,596.00","2,596.00","2,596.00","","2.16%"
"19-04-2022","2,541.00","2,541.00","2,541.00","2,541.00","","1.76%"
"14-04-2022","2,497.00","2,497.00","2,497.00","2,497.00","","1.46%"
"13-04-2022","2,461.00","2,461.00","2,461.00","2,461.00","","0.53%"
"12-04-2022","2,448.00","2,448.00","2,448.00","2,448.00","","-1.01%"
"11-04-2022","2,473.00","2,473.00","2,473.00","2,473.00","","-1.16%"
"08-04-2022","2,502.00","2,502.00","2,502.00","2,502.00","","-1.77%"
"07-04-2022","2,547.00","2,547.00","2,547.00","2,547.00","","-2.23%"
"06-04-2022","2,605.00","2,605.00","2,605.00","2,605.00","","-2.07%"
