Date,Price,Open,High,Low,Vol.,Change %
04/14/2021,2017.0,2017.0,2017.0,2017.0,,6.27%
04/15/2021,2234.0,2234.0,2234.0,2234.0,,10.76%
04/16/2021,2347.0,2347.0,2347.0,2347.0,,5.06%
04/19/2021,2441.0,2441.0,2441.0,2441.0,,4.01%
04/20/2021,2557.0,2557.0,2557.0,2557.0,,4.75%
04/21/2021,2690.0,2690.0,2690.0,2690.0,,5.20%
04/22/2021,2686.0,2686.0,2686.0,2686.0,,-0.15%
04/23/2021,2630.0,2630.0,2630.0,2630.0,,-2.08%
04/26/2021,2586.0,2586.0,2586.0,2586.0,,-1.67%
04/27/2021,2550.0,2550.0,2550.0,2550.0,,-1.39%
04/28/2021,2584.0,2584.0,2584.0,2584.0,,1.33%
04/29/2021,2643.0,2643.0,2643.0,2643.0,,2.28%
04/30/2021,2672.0,2672.0,2672.0,2672.0,,1.10%
05/04/2021,2724.0,2724.0,2724.0,2724.0,,1.95%
05/05/2021,2848.0,2848.0,2848.0,2848.0,,4.55%
05/06/2021,2909.0,2909.0,2909.0,2909.0,,2.14%
05/07/2021,2955.0,2955.0,2955.0,2955.0,,1.58%
05/10/2021,3014.0,3014.0,3014.0,3014.0,,2.00%
05/11/2021,3082.0,3082.0,3082.0,3082.0,,2.26%
05/12/2021,3067.0,3067.0,3067.0,3067.0,,-0.49%
05/13/2021,3017.0,3017.0,3017.0,3017.0,,-1.63%
05/14/2021,2961.0,2961.0,2961.0,2961.0,,-1.86%
05/17/2021,2909.0,2909.0,2909.0,2909.0,,-1.76%
05/18/2021,2854.0,2854.0,2854.0,2854.0,,-1.89%
05/19/2021,2857.0,2857.0,2857.0,2857.0,,0.11%
05/20/2021,2870.0,2870.0,2870.0,2870.0,,0.46%
05/21/2021,2855.0,2855.0,2855.0,2855.0,,-0.52%
05/24/2021,2840.0,2840.0,2840.0,2840.0,,-0.53%
05/25/2021,2809.0,2809.0,2809.0,2809.0,,-1.09%
05/26/2021,2767.0,2767.0,2767.0,2767.0,,-1.50%
05/27/2021,2735.0,2735.0,2735.0,2735.0,,-1.16%
05/28/2021,2760.0,2760.0,2760.0,2760.0,,0.91%
06/01/2021,2801.0,2801.0,2801.0,2801.0,,1.49%
06/02/2021,2855.0,2855.0,2855.0,2855.0,,1.93%
06/03/2021,2896.0,2896.0,2896.0,2896.0,,1.44%
06/04/2021,2933.0,2933.0,2933.0,2933.0,,1.28%
06/07/2021,2954.0,2954.0,2954.0,2954.0,,0.72%
06/08/2021,2993.0,2993.0,2993.0,2993.0,,1.32%
06/09/2021,3065.0,3065.0,3065.0,3065.0,,2.41%
06/10/2021,3204.0,3204.0,3204.0,3204.0,,4.54%
06/11/2021,3302.0,3302.0,3302.0,3302.0,,3.06%
06/14/2021,3343.0,3343.0,3343.0,3343.0,,1.24%
06/15/2021,3407.0,3407.0,3407.0,3407.0,,1.91%
06/16/2021,3519.0,3519.0,3519.0,3519.0,,3.29%
06/17/2021,3558.0,3558.0,3558.0,3558.0,,1.11%
06/18/2021,3544.0,3544.0,3544.0,3544.0,,-0.39%
06/21/2021,3505.0,3505.0,3505.0,3505.0,,-1.10%
06/22/2021,3432.0,3432.0,3432.0,3432.0,,-2.08%
